iNextEst.size_based.Assemblage	iNextEst.size_based.m	iNextEst.size_based.Method	iNextEst.size_based.Order.q	iNextEst.size_based.qD	iNextEst.size_based.qD.LCL	iNextEst.size_based.qD.UCL	iNextEst.size_based.SC	iNextEst.size_based.SC.LCL	iNextEst.size_based.SC.UCL	iNextEst.coverage_based.Assemblage	iNextEst.coverage_based.SC	iNextEst.coverage_based.m	iNextEst.coverage_based.Method	iNextEst.coverage_based.Order.q	iNextEst.coverage_based.qD	iNextEst.coverage_based.qD.LCL	iNextEst.coverage_based.qD.UCL
Assemblage1	28488	Rarefaction	1	1385.42645838321	1378.06223235223	1392.7906844142	0.856668976523108	0.855838259180125	0.857499693866092	Assemblage1	0.856668976510022	28488	Rarefaction	1	1385.4264584452	1375.76018062889	1395.09273626151
Assemblage1	29279	Rarefaction	1	1392.80176371137	1385.37441107675	1400.22911634599	0.858825866678403	0.857999637696947	0.859652095659858	Assemblage1	0.85882586648753	29279	Rarefaction	1	1392.80176299622	1383.08259143519	1402.52093455724
Assemblage1	30071	Rarefaction	1	1399.94096905953	1392.45206314868	1407.42987497039	0.860917496504136	0.860095795501386	0.861739197506886	Assemblage1	0.860917496589519	30071	Rarefaction	1	1399.94096939434	1390.17112201359	1409.71081677509
Assemblage1	30862	Rarefaction	1	1406.83927512338	1399.29047451208	1414.38807573468	0.862942150990011	0.862125000409356	0.863759301570665	Assemblage1	0.862942151398124	30862	Rarefaction	1	1406.83927642349	1397.02095463518	1416.65759821181
Assemblage1	31653	Rarefaction	1	1413.51806580084	1405.91088455735	1421.12524704433	0.864905801970781	0.864093224901862	0.8657183790397	Assemblage1	0.86490580213384	31653	Rarefaction	1	1413.51806652282	1403.65326771033	1423.38286533532
Assemblage1	32445	Rarefaction	1	1419.99671165365	1412.33253098965	1427.66089231765	0.866813865578798	0.866005886472904	0.867621844684693	Assemblage1	0.866813865944689	32445	Rarefaction	1	1419.99671275522	1410.08725275558	1429.90617275486
Assemblage1	33236	Rarefaction	1	1426.26936554063	1418.54965241981	1433.98907866145	0.868664346804856	0.86786097456056	0.869467719049151	Assemblage1	0.868664346088997	33236	Rarefaction	1	1426.26936306621	1416.31706212588	1436.22166400654
Assemblage1	34027	Rarefaction	1	1432.35409854803	1424.58019229345	1440.1280048026	0.870462310529091	0.869663556356851	0.871261064701332	Assemblage1	0.870462310414329	34027	Rarefaction	1	1432.3540980655	1422.36061221994	1442.34758391106
Assemblage1	34819	Rarefaction	1	1438.26735696633	1430.44047913994	1446.09423479272	0.872212373277076	0.87141825115175	0.873006495402403	Assemblage1	0.8722123732177	34819	Rarefaction	1	1438.26735682596	1428.23419828376	1448.30051536816
Assemblage1	35610	Rarefaction	1	1444.0026921617	1436.12414923511	1451.88123508828	0.873912390692193	0.873122900153076	0.87470188123131	Assemblage1	0.873912390926156	35610	Rarefaction	1	1444.00269291107	1433.93138571992	1454.07400010222
Assemblage1	36401	Rarefaction	1	1449.5755973442	1441.64658193179	1457.50461275661	0.875566725781822	0.874781869789046	0.876351581774598	Assemblage1	0.875566725254589	36401	Rarefaction	1	1449.57559535291	1439.46752884627	1459.68366185955
Assemblage1	37193	Rarefaction	1	1455.00022942077	1447.0218287803	1462.97863006125	0.877179372931085	0.876399158156613	0.877959587705557	Assemblage1	0.877179373582221	37193	Rarefaction	1	1455.00023146556	1444.85667077808	1465.14379215303
Assemblage1	37984	Rarefaction	1	1460.26982962085	1452.24321423503	1468.29644500668	0.87874812103463	0.877972540522393	0.879523701546868	Assemblage1	0.878748121818538	37984	Rarefaction	1	1460.26983227152	1450.09206768417	1470.44759685887
Assemblage1	38775	Rarefaction	1	1465.39784408193	1457.32408204898	1473.47160611488	0.880276777861645	0.879505828828764	0.881047726894526	Assemblage1	0.880276778185654	38775	Rarefaction	1	1465.39784517523	1455.18704571055	1475.6086446399
Assemblage1	39566	Rarefaction	1	1470.39037673094	1462.27049879758	1478.51025466429	0.881766982239288	0.881000660407404	0.882533304071173	Assemblage1	0.881766982727895	39566	Rarefaction	1	1470.39037834766	1460.14765683807	1480.63309985726
Assemblage1	40358	Rarefaction	1	1475.25923330915	1467.09417828619	1483.42428833212	0.883222090409137	0.882460396012584	0.88398378480569	Assemblage1	0.883222089660004	40358	Rarefaction	1	1475.25923102636	1464.98560955952	1485.5328524932
Assemblage1	41149	Rarefaction	1	1479.99752356276	1471.7883105161	1488.20673660941	0.88463988163035	0.883882802039933	0.885396961220768	Assemblage1	0.884639881181201	41149	Rarefaction	1	1479.99752202803	1469.69403541412	1490.30100864194
Assemblage1	41940	Rarefaction	1	1484.61656431347	1476.36412247108	1492.86900615587	0.886023585612828	0.885271112998742	0.886776058226914	Assemblage1	0.886023585598383	41940	Rarefaction	1	1484.61656420119	1474.28416253231	1494.94896587007
Assemblage1	42732	Rarefaction	1	1489.12677735437	1480.83195230897	1497.42160239977	0.887376183101768	0.886628314505078	0.888124051698458	Assemblage1	0.887376182121063	42732	Rarefaction	1	1489.12677417117	1478.76633029536	1499.48721804698
Assemblage1	43523	Rarefaction	1	1493.52130825219	1485.18502333976	1501.85759316463	0.888695482175914	0.887952202175281	0.889438762176546	Assemblage1	0.888695482998636	43523	Rarefaction	1	1493.52131122976	1483.13371774056	1503.90890471896
