Subrepertoire	Sample	TCRa_reads	Observation_type	Shannon_diversity	Coverage
Ctsl-dependent	30903b-047	90936	Rarefaction	1089.81015894614	0.996113161554042
Ctsl-dependent	30903b-047	91183	Rarefaction	1089.88000938036	0.996129533848929
Ctsl-dependent	30903b-047	91430	Rarefaction	1089.94948979467	0.996145773282088
Ctsl-dependent	30903b-047	91677	Rarefaction	1090.01860298221	0.996161881233103
Ctsl-dependent	30903b-047	91924	Rarefaction	1090.08735224707	0.996177859066855
Ctsl-dependent	30903b-047	92171	Rarefaction	1090.15574012507	0.996193708131673
Ctsl-dependent	30903b-047	92418	Rarefaction	1090.22376969584	0.996209429762171
Ctsl-dependent	30903b-047	92665	Rarefaction	1090.29144377318	0.996225025276119
Ctsl-dependent	30903b-047	92913	Rarefaction	1090.35903681505	0.996240558360111
Ctsl-dependent	30903b-047	93160	Rarefaction	1090.42600661445	0.996255905041961
Ctsl-dependent	30903b-047	93407	Rarefaction	1090.4926291614	0.996271129480858
Ctsl-dependent	30903b-047	93654	Rarefaction	1090.55890716577	0.996286232937922
Ctsl-dependent	30903b-047	93901	Rarefaction	1090.62484338767	0.996301216659588
Ctsl-dependent	30903b-047	94148	Rarefaction	1090.6904403303	0.996316081879003
Ctsl-dependent	30903b-047	94395	Rarefaction	1090.75570083653	0.996330829814186
Ctsl-dependent	30903b-047	94642	Rarefaction	1090.82062735742	0.996345461672812
Ctsl-dependent	30903b-047	94889	Rarefaction	1090.88522245186	0.99635997864562
Ctsl-dependent	30903b-047	95136	Rarefaction	1090.94948882379	0.9963743819125
Ctsl-dependent	30903b-047	95384	Rarefaction	1091.01368701642	0.996388730269519
Ctsl-dependent	30903b-047	95631	Rarefaction	1091.07730191332	0.996402909161875
Ctsl-dependent	30903b-047	95878	Rarefaction	1091.14059553182	0.996416977813707
Ctsl-dependent	30903b-047	96125	Rarefaction	1091.20357020654	0.996430937352279
Ctsl-dependent	30903b-047	96372	Rarefaction	1091.26622847014	0.996444788895156
Ctsl-dependent	30903b-047	96619	Rarefaction	1091.32857273124	0.996458533545168
Ctsl-dependent	30903b-047	96866	Rarefaction	1091.39060518592	0.996472172394061
Ctsl-dependent	30903b-047	97113	Rarefaction	1091.45232845111	0.996485706523251
Ctsl-dependent	30903b-047	97360	Rarefaction	1091.51374460628	0.996499136999349
Ctsl-dependent	30903b-047	97608	Rarefaction	1091.57510297888	0.996512518631832
Ctsl-dependent	30903b-047	97855	Rarefaction	1091.63591086463	0.996525744553027
Ctsl-dependent	30903b-047	98102	Rarefaction	1091.69641854726	0.996538869962793
Ctsl-dependent	30903b-047	98349	Rarefaction	1091.75662836774	0.99655189588332
Ctsl-dependent	30903b-047	98596	Rarefaction	1091.81654251804	0.996564823327163
Ctsl-dependent	30903b-047	98843	Rarefaction	1091.87616313167	0.996577653294925
Ctsl-dependent	30903b-047	99090	Rarefaction	1091.93549242482	0.996590386777561
Ctsl-dependent	30903b-047	99337	Rarefaction	1091.99453249225	0.99660302475411
Ctsl-dependent	30903b-047	99584	Rarefaction	1092.0532855072	0.996615568194858
Ctsl-dependent	30903b-047	99831	Rarefaction	1092.11175356257	0.996628018057961
Ctsl-dependent	30903b-047	100079	Rarefaction	1092.17017382363	0.99664042513562
Ctsl-dependent	30903b-047	100326	Rarefaction	1092.22807698574	0.996652690312428
Ctsl-dependent	30903b-047	100573	Rarefaction	1092.28570159306	0.996664864731916
Ctsl-dependent	30903b-047	100820	Rarefaction	1092.34304939074	0.996676949314206
Ctsl-dependent	30903b-047	101067	Rarefaction	1092.40012250796	0.996688944967817
Ctsl-dependent	30903b-047	101314	Rarefaction	1092.45692285548	0.996700852592361
Ctsl-dependent	30903b-047	101561	Rarefaction	1092.51345250534	0.996712673078387
Ctsl-dependent	30903b-047	101808	Rarefaction	1092.56971328049	0.996724407307345
Ctsl-dependent	30903b-047	102055	Rarefaction	1092.62570718158	0.996736056150096
Ctsl-dependent	30903b-047	102303	Rarefaction	1092.68166130614	0.996747667117811
Ctsl-dependent	30903b-047	102550	Rarefaction	1092.7371261138	0.996759147430295
Ctsl-dependent	30903b-047	102797	Rarefaction	1092.79232967807	0.996770544920473
Ctsl-dependent	30903b-047	103044	Rarefaction	1092.84727406206	0.996781860424789
Ctsl-dependent	30903b-047	103291	Rarefaction	1092.90196083076	0.996793094770199
Ctsl-dependent	30903b-047	103538	Rarefaction	1092.95639200527	0.996804248774386
Ctsl-dependent	30903b-047	103785	Rarefaction	1093.01056932435	0.996815323247426
Ctsl-dependent	30903b-047	104032	Rarefaction	1093.0644945727	0.996826318991531
Ctsl-dependent	30903b-047	104279	Rarefaction	1093.11816949178	0.996837236799734
Ctsl-dependent	30903b-047	104527	Rarefaction	1093.17181167629	0.996848121190281
Ctsl-dependent	30903b-047	104774	Rarefaction	1093.22499018064	0.99685888516528
Ctsl-dependent	30903b-047	105021	Rarefaction	1093.27792366137	0.996869573538703
Ctsl-dependent	30903b-047	105268	Rarefaction	1093.33061383172	0.996880187070334
Ctsl-dependent	30903b-047	105515	Rarefaction	1093.38306227177	0.99689072651389
Ctsl-dependent	30903b-047	105762	Rarefaction	1093.43527065132	0.99690119261479
Ctsl-dependent	30903b-047	106009	Rarefaction	1093.48724081448	0.99691158611043
Ctsl-dependent	30903b-047	106256	Rarefaction	1093.5389741966	0.996921907731056
Ctsl-dependent	30903b-047	106503	Rarefaction	1093.59047258478	0.99693215819978
Ctsl-dependent	30903b-047	106750	Rarefaction	1093.64173745982	0.996942338231083
Ctsl-dependent	30903b-047	106998	Rarefaction	1093.69297655196	0.99695248932567
Ctsl-dependent	30903b-047	107245	Rarefaction	1093.74377837772	0.99696253032218
Ctsl-dependent	30903b-047	107492	Rarefaction	1093.79435153545	0.99697250298682
Ctsl-dependent	30903b-047	107739	Rarefaction	1093.84469749445	0.996982408006164
Ctsl-dependent	30903b-047	107986	Rarefaction	1093.8948178649	0.996992246059605
Ctsl-dependent	30903b-047	108233	Rarefaction	1093.94471422951	0.997002017820067
Ctsl-dependent	30903b-047	108480	Rarefaction	1093.99438799843	0.997011723953208
Ctsl-dependent	30903b-047	108727	Rarefaction	1094.04384069821	0.997021365118075
Ctsl-dependent	30903b-047	108974	Rarefaction	1094.0930738365	0.997030941967364
Ctsl-dependent	30903b-047	109222	Rarefaction	1094.14228686125	0.997040493533356
Ctsl-dependent	30903b-047	109469	Rarefaction	1094.19108451058	0.997049943428034
Ctsl-dependent	30903b-047	109716	Rarefaction	1094.23966685265	0.997059330927441
Ctsl-dependent	30903b-047	109963	Rarefaction	1094.28803549722	0.997068656658371
Ctsl-dependent	30903b-047	110210	Rarefaction	1094.33619175742	0.997077921240252
Ctsl-dependent	30903b-047	110457	Rarefaction	1094.38413717221	0.997087125287004
Ctsl-dependent	30903b-047	110704	Rarefaction	1094.4318730868	0.997096269407135
Ctsl-dependent	30903b-047	110951	Rarefaction	1094.479400786	0.997105354201403
Ctsl-dependent	30903b-047	111198	Rarefaction	1094.52672182479	0.997114380265827
Ctsl-dependent	30903b-047	111445	Rarefaction	1094.57383744864	0.997123348189724
Ctsl-dependent	30903b-047	111693	Rarefaction	1094.62093845593	0.99713229451513
Ctsl-dependent	30903b-047	111940	Rarefaction	1094.66764647298	0.997141147674638
Ctsl-dependent	30903b-047	112187	Rarefaction	1094.71415308569	0.997149944429436
Ctsl-dependent	30903b-047	112434	Rarefaction	1094.76045967582	0.997158685345649
Ctsl-dependent	30903b-047	112681	Rarefaction	1094.80656750484	0.997167370985032
Ctsl-dependent	30903b-047	112928	Rarefaction	1094.8524777944	0.997176001902357
Ctsl-dependent	30903b-047	113175	Rarefaction	1094.89819187401	0.997184578646682
Ctsl-dependent	30903b-047	113422	Rarefaction	1094.94371101127	0.997193101762925
Ctsl-dependent	30903b-047	113669	Rarefaction	1094.9890364618	0.997201571788698
Ctsl-dependent	30903b-047	113917	Rarefaction	1095.03435190491	0.997210023231312
Ctsl-dependent	30903b-047	114164	Rarefaction	1095.07929294797	0.997218388462399
Ctsl-dependent	30903b-047	114411	Rarefaction	1095.12404412066	0.997226702190375
Ctsl-dependent	30903b-047	114658	Rarefaction	1095.16860649489	0.997234964932147
Ctsl-dependent	30903b-047	114905	Rarefaction	1095.2129812861	0.997243177200751
Ctsl-dependent	30903b-047	115152	Rarefaction	1095.25716974521	0.997251339502786
Ctsl-dependent	30903b-047	115399	Rarefaction	1095.30117307019	0.997259452340929
Ctsl-dependent	30903b-047	115646	Rarefaction	1095.34499233837	0.997267516212694
Ctsl-dependent	30903b-047	115893	Rarefaction	1095.38862876698	0.997275531611071
Ctsl-dependent	30903b-047	116141	Rarefaction	1095.43225914748	0.997283531182639
Ctsl-dependent	30903b-047	116388	Rarefaction	1095.47553263714	0.99729145089894
Ctsl-dependent	30903b-047	116635	Rarefaction	1095.51862673332	0.997299323591869
Ctsl-dependent	30903b-047	116882	Rarefaction	1095.56154255942	0.997307149734864
Ctsl-dependent	30903b-047	117129	Rarefaction	1095.60428120593	0.997314929795536
Ctsl-dependent	30903b-047	117376	Rarefaction	1095.64684380289	0.997322664238788
Ctsl-dependent	30903b-047	117623	Rarefaction	1095.68923150365	0.997330353523443
Ctsl-dependent	30903b-047	117870	Rarefaction	1095.73144525101	0.997337998105283
Ctsl-dependent	30903b-047	118117	Rarefaction	1095.77348622782	0.997345598433444
Ctsl-dependent	30903b-047	118364	Rarefaction	1095.81535547951	0.99735315495483
Ctsl-dependent	30903b-047	118612	Rarefaction	1095.85722254144	0.997360698441001
Ctsl-dependent	30903b-047	118859	Rarefaction	1095.89875084804	0.997368168495836
Ctsl-dependent	30903b-047	119106	Rarefaction	1095.94011058865	0.99737559605742
Ctsl-dependent	30903b-047	119353	Rarefaction	1095.98130277607	0.997382981554106
Ctsl-dependent	30903b-047	119600	Rarefaction	1096.02232846875	0.997390325410528
Ctsl-dependent	30903b-047	119847	Rarefaction	1096.06318866159	0.997397628047257
Ctsl-dependent	30903b-047	120094	Rarefaction	1096.10388436553	0.997404889879784
Ctsl-dependent	30903b-047	120341	Rarefaction	1096.14441661369	0.997412111320738
Ctsl-dependent	30903b-047	120588	Rarefaction	1096.18478636094	0.997419292777831
Ctsl-dependent	30903b-047	120836	Rarefaction	1096.22515706283	0.997426463489905
Ctsl-dependent	30903b-047	121083	Rarefaction	1096.26520411258	0.997433566030002
Ctsl-dependent	30903b-047	121330	Rarefaction	1096.30509162161	0.997440629788741
Ctsl-dependent	30903b-047	121577	Rarefaction	1096.34482053905	0.997447655157402
Ctsl-dependent	30903b-047	121824	Rarefaction	1096.38439181497	0.997454642525181
Ctsl-dependent	30903b-047	122071	Rarefaction	1096.42380639409	0.997461592276191
Ctsl-dependent	30903b-047	122318	Rarefaction	1096.46306520958	0.997468504791664
Ctsl-dependent	30903b-047	122565	Rarefaction	1096.50216919218	0.997475380448845
Ctsl-dependent	30903b-047	122812	Rarefaction	1096.54111927036	0.997482219620343
Ctsl-dependent	30903b-047	123060	Rarefaction	1096.58007311888	0.997489050145863
Ctsl-dependent	30903b-047	123061	Observed	1096.58022987989	0.997489077615393
Ctsl-independent	30903b-047	1	Rarefaction	1	0.00582619797754436
Ctsl-independent	30903b-047	287	Rarefaction	152.593975142808	0.483940381751597
Ctsl-independent	30903b-047	573	Rarefaction	223.062664212416	0.597755254376364
Ctsl-independent	30903b-047	859	Rarefaction	268.902104969678	0.660785695042147
Ctsl-independent	30903b-047	1145	Rarefaction	302.325690451068	0.70323710828614
Ctsl-independent	30903b-047	1431	Rarefaction	328.256866595634	0.734545185942842
Ctsl-independent	30903b-047	1717	Rarefaction	349.195958139035	0.758906014488631
Ctsl-independent	30903b-047	2003	Rarefaction	366.588664469581	0.778562522295485
Ctsl-independent	30903b-047	2289	Rarefaction	381.344891035638	0.794853398295734
Ctsl-independent	30903b-047	2575	Rarefaction	394.073011850644	0.808638118251369
Ctsl-independent	30903b-047	2861	Rarefaction	405.19877671886	0.820498020279923
Ctsl-independent	30903b-047	3147	Rarefaction	415.030998774361	0.830842209813436
Ctsl-independent	30903b-047	3433	Rarefaction	423.800259085595	0.839967836889335
Ctsl-independent	30903b-047	3719	Rarefaction	431.682904935515	0.848096452564771
Ctsl-independent	30903b-047	4005	Rarefaction	438.816559714682	0.855396947391549
Ctsl-independent	30903b-047	4291	Rarefaction	445.310498634486	0.86200055633943
Ctsl-independent	30903b-047	4577	Rarefaction	451.252795585525	0.868010974565495
Ctsl-independent	30903b-047	4863	Rarefaction	456.71537114666	0.873511355308941
Ctsl-independent	30903b-047	5149	Rarefaction	461.757636740448	0.878569258818167
Ctsl-independent	30903b-047	5436	Rarefaction	466.444910867873	0.883255933947373
Ctsl-independent	30903b-047	5722	Rarefaction	470.786403275436	0.887584982347628
Ctsl-independent	30903b-047	6008	Rarefaction	474.834516395066	0.891612057596214
Ctsl-independent	30903b-047	6294	Rarefaction	478.619582754911	0.895369881734495
Ctsl-independent	30903b-047	6580	Rarefaction	482.167734197423	0.898886358063848
Ctsl-independent	30903b-047	6866	Rarefaction	485.501623856608	0.902185452572009
Ctsl-independent	30903b-047	7152	Rarefaction	488.641001620898	0.905287886200521
Ctsl-independent	30903b-047	7438	Rarefaction	491.603176642519	0.908211683486837
Ctsl-independent	30903b-047	7724	Rarefaction	494.403392928688	0.910972611878135
Ctsl-independent	30903b-047	8010	Rarefaction	497.05513582656	0.913584536045986
Ctsl-independent	30903b-047	8296	Rarefaction	499.570385097526	0.916059706750049
Ctsl-independent	30903b-047	8582	Rarefaction	501.959824275553	0.918408997199329
Ctsl-independent	30903b-047	8868	Rarefaction	504.233015615264	0.920642098223074
Ctsl-independent	30903b-047	9154	Rarefaction	506.398546942946	0.92276768097919
Ctsl-independent	30903b-047	9440	Rarefaction	508.464155558231	0.924793532255623
Ctsl-independent	30903b-047	9726	Rarefaction	510.43683335246	0.926726668862972
Ctsl-independent	30903b-047	10012	Rarefaction	512.322916576554	0.92857343392713
Ctsl-independent	30903b-047	10298	Rarefaction	514.128162521569	0.930339579045264
Ctsl-independent	30903b-047	10585	Rarefaction	515.863736503106	0.932036119383817
Ctsl-independent	30903b-047	10871	Rarefaction	517.522345858149	0.933656013996063
Ctsl-independent	30903b-047	11157	Rarefaction	519.114548226688	0.935209660405107
Ctsl-independent	30903b-047	11443	Rarefaction	520.644361565	0.936701051010573
Ctsl-independent	30903b-047	11729	Rarefaction	522.115478553897	0.938133852234906
Ctsl-independent	30903b-047	12015	Rarefaction	523.531299148981	0.939511438258637
Ctsl-independent	30903b-047	12301	Rarefaction	524.894959908566	0.940836920710043
Ctsl-independent	30903b-047	12587	Rarefaction	526.209359338311	0.942113174570397
Ctsl-independent	30903b-047	12873	Rarefaction	527.477180496045	0.943342861136922
Ctsl-independent	30903b-047	13159	Rarefaction	528.700911003346	0.944528448116703
Ctsl-independent	30903b-047	13445	Rarefaction	529.882860906872	0.94567222756813
Ctsl-independent	30903b-047	13731	Rarefaction	531.025178375229	0.946776331830455
Ctsl-independent	30903b-047	14017	Rarefaction	532.129864120949	0.947842747543632
Ctsl-independent	30903b-047	14303	Rarefaction	533.198783696497	0.948873328382837
Ctsl-independent	30903b-047	14589	Rarefaction	534.233679289626	0.949869806301844
Ctsl-independent	30903b-047	14875	Rarefaction	535.236179662289	0.950833801655639
Ctsl-independent	30903b-047	15161	Rarefaction	536.207809411893	0.951766832327432
Ctsl-independent	30903b-047	15447	Rarefaction	537.149997478154	0.952670321947452
Ctsl-independent	30903b-047	15733	Rarefaction	538.064084392736	0.95354560727643
Ctsl-independent	30903b-047	16020	Rarefaction	538.954385775915	0.954396865243648
Ctsl-independent	30903b-047	16306	Rarefaction	539.815884615923	0.955219349584379
Ctsl-independent	30903b-047	16592	Rarefaction	540.652843157353	0.956017186431577
Ctsl-independent	30903b-047	16878	Rarefaction	541.466310776379	0.956791425954413
Ctsl-independent	30903b-047	17164	Rarefaction	542.257277011313	0.957543059316798
Ctsl-independent	30903b-047	17450	Rarefaction	543.026675862867	0.958273022896476
Ctsl-independent	30903b-047	17736	Rarefaction	543.775389493013	0.958982202057708
Ctsl-independent	30903b-047	18022	Rarefaction	544.504252212321	0.959671434681283
Ctsl-independent	30903b-047	18308	Rarefaction	545.214053184612	0.960341514326759
Ctsl-independent	30903b-047	18594	Rarefaction	545.905539968314	0.960993193210349
Ctsl-independent	30903b-047	18880	Rarefaction	546.579420961261	0.961627184853239
Ctsl-independent	30903b-047	19166	Rarefaction	547.236368033459	0.962244166615789
Ctsl-independent	30903b-047	19452	Rarefaction	547.877018984182	0.962844781983104
Ctsl-independent	30903b-047	19738	Rarefaction	548.501979541185	0.963429642682435
Ctsl-independent	30903b-047	20024	Rarefaction	549.111825377622	0.96399933061065
Ctsl-independent	30903b-047	20310	Rarefaction	549.707104229649	0.964554399684548
Ctsl-independent	30903b-047	20596	Rarefaction	550.288337191784	0.965095377510936
Ctsl-independent	30903b-047	20882	Rarefaction	550.85602062602	0.965622766919252
Ctsl-independent	30903b-047	21169	Rarefaction	551.41254434099	0.966138823192445
Ctsl-independent	30903b-047	21455	Rarefaction	551.954482425854	0.966640408945033
Ctsl-independent	30903b-047	21741	Rarefaction	552.484226726028	0.967129781707115
Ctsl-independent	30903b-047	22027	Rarefaction	553.002188084171	0.967607358700125
Ctsl-independent	30903b-047	22313	Rarefaction	553.508758758919	0.968073538659834
Ctsl-independent	30903b-047	22599	Rarefaction	554.004313588683	0.968528702887981
Ctsl-independent	30903b-047	22885	Rarefaction	554.489211164026	0.968973216173768
Ctsl-independent	30903b-047	23171	Rarefaction	554.963794435456	0.969407427672748
Ctsl-independent	30903b-047	23457	Rarefaction	555.428391679798	0.969831671741612
Ctsl-independent	30903b-047	23743	Rarefaction	555.883317231392	0.970246268735661
Ctsl-independent	30903b-047	24029	Rarefaction	556.328872368548	0.97065152569204
Ctsl-independent	30903b-047	24315	Rarefaction	556.765345761556	0.971047737033246
Ctsl-independent	30903b-047	24601	Rarefaction	557.193014320415	0.971435185214597
Ctsl-independent	30903b-047	24887	Rarefaction	557.612143795977	0.971814141296873
Ctsl-independent	30903b-047	25173	Rarefaction	558.022989061789	0.972184865536113
Ctsl-independent	30903b-047	25459	Rarefaction	558.425795018285	0.9725476079214
Ctsl-independent	30903b-047	25745	Rarefaction	558.820796977087	0.972902608626447
Ctsl-independent	30903b-047	26031	Rarefaction	559.208220897244	0.973250098535378
Ctsl-independent	30903b-047	26317	Rarefaction	559.588284283831	0.973590299638609
Ctsl-independent	30903b-047	26604	Rarefaction	559.962487729407	0.97392457811728
Ctsl-independent	30903b-047	26890	Rarefaction	560.328425376487	0.974250810561598
Ctsl-independent	30903b-047	27176	Rarefaction	560.687606947244	0.974570371749335
Ctsl-independent	30903b-047	27462	Rarefaction	561.040219068936	0.974883452135006
Ctsl-independent	30903b-047	27748	Rarefaction	561.386441275792	0.975190235163829
Ctsl-independent	30903b-047	28034	Rarefaction	561.726446614647	0.975490897602426
Ctsl-independent	30903b-047	28320	Rarefaction	562.060401967946	0.97578560984326
Ctsl-independent	30903b-047	28606	Rarefaction	562.388468220375	0.976074536165785
Ctsl-independent	30903b-047	28892	Rarefaction	562.710800681106	0.976357835007484
Ctsl-independent	30903b-047	29178	Rarefaction	563.027548996758	0.976635659225625
Ctsl-independent	30903b-047	29464	Rarefaction	563.338857765774	0.976908156343448
Ctsl-independent	30903b-047	29750	Rarefaction	563.644866632045	0.977175468759317
Ctsl-independent	30903b-047	30036	Rarefaction	563.94571035524	0.977437733970224
Ctsl-independent	30903b-047	30322	Rarefaction	564.241519333442	0.977695084794288
Ctsl-independent	30903b-047	30608	Rarefaction	564.532419335051	0.977947649536775
Ctsl-independent	30903b-047	30894	Rarefaction	564.81853203574	0.978195552206551
Ctsl-independent	30903b-047	31180	Rarefaction	565.099975384611	0.978438912665204
Ctsl-independent	30903b-047	31466	Rarefaction	565.376862970646	0.978677846806108
Ctsl-independent	30903b-047	31753	Rarefaction	565.650250103761	0.978913279640511
Ctsl-independent	30903b-047	32039	Rarefaction	565.918338448416	0.979143679266626
Ctsl-independent	30903b-047	32325	Rarefaction	566.182191552736	0.979369978394815
Ctsl-independent	30903b-047	32611	Rarefaction	566.44190927426	0.979592278581901
Ctsl-independent	30903b-047	32897	Rarefaction	566.697588546384	0.97981067812736
Ctsl-independent	30903b-047	33183	Rarefaction	566.949323214489	0.980025272229066
Ctsl-independent	30903b-047	33469	Rarefaction	567.197204041232	0.980236153085627
Ctsl-independent	30903b-047	33755	Rarefaction	567.441319270308	0.98044341002278
Ctsl-independent	30903b-047	34041	Rarefaction	567.681754266695	0.980647129596848
Ctsl-independent	30903b-047	34327	Rarefaction	567.918591992026	0.980847395699605
Ctsl-independent	30903b-047	34613	Rarefaction	568.151912705873	0.981044289647004
Ctsl-independent	30903b-047	34899	Rarefaction	568.381794612173	0.98123789030704
Ctsl-independent	30903b-047	35185	Rarefaction	568.608313257114	0.981428274162006
Ctsl-independent	30903b-047	35471	Rarefaction	568.831542079582	0.981615515385434
Ctsl-independent	30903b-047	35757	Rarefaction	569.051552625742	0.981799685970254
Ctsl-independent	30903b-047	36043	Rarefaction	569.268414048067	0.981980855768078
Ctsl-independent	30903b-047	36329	Rarefaction	569.482193765157	0.982159092583172
Ctsl-independent	30903b-047	36615	Rarefaction	569.692957123581	0.982334462236025
Ctsl-independent	30903b-047	36901	Rarefaction	569.9007676676	0.982507028654842
Ctsl-independent	30903b-047	37188	Rarefaction	570.106398757645	0.982677442973188
Ctsl-independent	30903b-047	37474	Rarefaction	570.308477626032	0.982844578110545
Ctsl-independent	30903b-047	37760	Rarefaction	570.507784109418	0.983009091189132
Ctsl-independent	30903b-047	38046	Rarefaction	570.704375058038	0.983171039133209
Ctsl-independent	30903b-047	38332	Rarefaction	570.898305754434	0.983330477284192
Ctsl-independent	30903b-047	38618	Rarefaction	571.089629935605	0.983487459427418
Ctsl-independent	30903b-047	38904	Rarefaction	571.278399934033	0.983642037871158
Ctsl-independent	30903b-047	39190	Rarefaction	571.464666731284	0.983794263463637
Ctsl-independent	30903b-047	39476	Rarefaction	571.648479740846	0.983944185688197
Ctsl-independent	30903b-047	39762	Rarefaction	571.829887326707	0.98409185266184
Ctsl-independent	30903b-047	40048	Rarefaction	572.008936501523	0.984237311209726
Ctsl-independent	30903b-047	40334	Rarefaction	572.185673065738	0.984380606894353
Ctsl-independent	30903b-047	40620	Rarefaction	572.360141555385	0.984521784068146
Ctsl-independent	30903b-047	40906	Rarefaction	572.532385502802	0.98466088590596
Ctsl-independent	30903b-047	41192	Rarefaction	572.702447330849	0.984797954436865
Ctsl-independent	30903b-047	41478	Rarefaction	572.870368190855	0.984933030590143
Ctsl-independent	30903b-047	41764	Rarefaction	573.036188417331	0.985066154234294
Ctsl-independent	30903b-047	42050	Rarefaction	573.199947201545	0.985197364200243
Ctsl-independent	30903b-047	42337	Rarefaction	573.36224484994	0.985327147286971
Ctsl-independent	30903b-047	42623	Rarefaction	573.521987813275	0.985454636056335
Ctsl-independent	30903b-047	42909	Rarefaction	573.679781444648	0.985580321882995
Ctsl-independent	30903b-047	43195	Rarefaction	573.835661405009	0.985704239787619
Ctsl-independent	30903b-047	43481	Rarefaction	573.989662274326	0.985826423895122
Ctsl-independent	30903b-047	43767	Rarefaction	574.141817873328	0.985946907480185
Ctsl-independent	30903b-047	44053	Rarefaction	574.292161176359	0.986065722993334
Ctsl-independent	30903b-047	44339	Rarefaction	574.440724529504	0.986182902083783
Ctsl-independent	30903b-047	44625	Rarefaction	574.587539397994	0.986298475611571
Ctsl-independent	30903b-047	44911	Rarefaction	574.732636454924	0.986412473694976
Ctsl-independent	30903b-047	45197	Rarefaction	574.876045749293	0.986524925711759
Ctsl-independent	30903b-047	45483	Rarefaction	575.017796537738	0.986635860329247
Ctsl-independent	30903b-047	45769	Rarefaction	575.157917578792	0.98674530553152
Ctsl-independent	30903b-047	46055	Rarefaction	575.2964368522	0.986853288627684
Ctsl-independent	30903b-047	46341	Rarefaction	575.433381649047	0.986959836276914
Ctsl-independent	30903b-047	46627	Rarefaction	575.568778706358	0.987064974513181
Ctsl-independent	30903b-047	46913	Rarefaction	575.702654148385	0.987168728755754
Ctsl-independent	30903b-047	47199	Rarefaction	575.835033634478	0.987271123824164
Ctsl-independent	30903b-047	47486	Rarefaction	575.966397132067	0.987372535007817
Ctsl-independent	30903b-047	47772	Rarefaction	576.095853803264	0.987472279364826
Ctsl-independent	30903b-047	48058	Rarefaction	576.22388784381	0.98757073570114
Ctsl-independent	30903b-047	48344	Rarefaction	576.350522524943	0.987667926624417
Ctsl-independent	30903b-047	48630	Rarefaction	576.475780713112	0.987763874227766
Ctsl-independent	30903b-047	48916	Rarefaction	576.599684792647	0.987858600104041
Ctsl-independent	30903b-047	49202	Rarefaction	576.722256576366	0.987952125364541
Ctsl-independent	30903b-047	49488	Rarefaction	576.843517557857	0.988044470637652
Ctsl-independent	30903b-047	49774	Rarefaction	576.963488673193	0.988135656102522
Ctsl-independent	30903b-047	50060	Rarefaction	577.082190317753	0.988225701482649
Ctsl-independent	30903b-047	50346	Rarefaction	577.199642634512	0.988314626069967
Ctsl-independent	30903b-047	50632	Rarefaction	577.315865290698	0.988402448731113
Ctsl-independent	30903b-047	50918	Rarefaction	577.430877520105	0.988489187927871
Ctsl-independent	30903b-047	51204	Rarefaction	577.54469814424	0.988574861713396
Ctsl-independent	30903b-047	51490	Rarefaction	577.657345637418	0.988659487751997
Ctsl-independent	30903b-047	51776	Rarefaction	577.768838036157	0.988743083333052
Ctsl-independent	30903b-047	52062	Rarefaction	577.879193077728	0.988825665372325
Ctsl-independent	30903b-047	52348	Rarefaction	577.988428078827	0.98890725042767
Ctsl-independent	30903b-047	52634	Rarefaction	578.096559990972	0.988987854704447
Ctsl-independent	30903b-047	52921	Rarefaction	578.203977984455	0.989067770853564
Ctsl-independent	30903b-047	53207	Rarefaction	578.309949779428	0.989146457545477
Ctsl-independent	30903b-047	53493	Rarefaction	578.414867518499	0.989224210120577
Ctsl-independent	30903b-047	53779	Rarefaction	578.518746918723	0.989301043472668
Ctsl-independent	30903b-047	54065	Rarefaction	578.621603385626	0.989376972185365
Ctsl-independent	30903b-047	54351	Rarefaction	578.723451886587	0.989452010547231
Ctsl-independent	30903b-047	54637	Rarefaction	578.82430722962	0.989526172552207
Ctsl-independent	30903b-047	54923	Rarefaction	578.924183864596	0.989599471911313
Ctsl-independent	30903b-047	55209	Rarefaction	579.023096069108	0.989671922055936
Ctsl-independent	30903b-047	55495	Rarefaction	579.121057702638	0.989743536151021
Ctsl-independent	30903b-047	55781	Rarefaction	579.218082489302	0.98981432709349
Ctsl-independent	30903b-047	56067	Rarefaction	579.314183751238	0.989884307525569
Ctsl-independent	30903b-047	56353	Rarefaction	579.409374698379	0.989953489841149
Ctsl-independent	30903b-047	56639	Rarefaction	579.503668168216	0.990021886185167
Ctsl-independent	30903b-047	56925	Rarefaction	579.597076974988	0.990089508466271
Ctsl-independent	30903b-047	57211	Rarefaction	579.689613267878	0.990156368361273
Ctsl-independent	30903b-047	57497	Rarefaction	579.781289534249	0.99022247731695
Ctsl-independent	30903b-047	57783	Rarefaction	579.872117474781	0.990287846560214
Ctsl-independent	30903b-047	58070	Rarefaction	579.962422193919	0.990352711853131
Ctsl-independent	30903b-047	58356	Rarefaction	580.051585883933	0.990416632004345
Ctsl-independent	30903b-047	58642	Rarefaction	580.139936060995	0.990479844883449
Ctsl-independent	30903b-047	58928	Rarefaction	580.227483663601	0.990542360885171
Ctsl-independent	30903b-047	59214	Rarefaction	580.314239797133	0.9906041902022
Ctsl-independent	30903b-047	59500	Rarefaction	580.400215019731	0.990665342839259
Ctsl-independent	30903b-047	59786	Rarefaction	580.485419898755	0.990725828612656
